client_id,key_info
121200468495,A800906265;39832933;10;0;
031500269127,0358969162;45367203;20;0;
121400145615,A800906320;38144663;10;0;
031500269123,A800906299;45367200;10;0;
104200035286,0358969170;28734956;20;0;
280200038376,A800906427;35638377;10;0;
104000123986,0358969182;12276243;20;0;
031500269129,0358969188;45367206;20;0;
031500270140,0358969189;45368217;20;0;
031500269856,0358969190;45367932;20;0;
031500269918,0358969209;45367995;20;0;
031500269883,0358969215;45367960;20;0;
121900017755,0358969226;39510032;20;0;
031500269116,0358969229;45367192;20;0;
280100133036,A800906841;41032339;10;0;
120800255075,0358969237;42636349;20;0;
090100259451,0358969245;39384255;20;0;
121900017769,A800906964;39510047;10;0;
031500269127,A800907122;45367203;10;0;
031500269628,A800907148;45367705;10;0;
120500159022,0358969269;37229459;20;0;
104200035286,A800907164;28734956;10;0;
031500269490,0358969280;45367567;20;0;
031500269110,0358969285;45367187;20;0;
031500269865,0358969287;45367941;20;0;
104000123986,A800907253;12276243;10;0;
031500269540,0358969286;45367617;20;0;
031500270140,A800907465;45368217;10;0;
031500269856,A800907376;45367932;10;0;
031500269129,A800907504;45367206;10;0;
031500269918,A800907627;45367995;10;0;
251500064757,0358969308;14463427;20;0;
031500270038,0358969312;45368115;20;0;
251600097548,0358969311;14597680;20;0;
031500269883,A800907740;45367960;10;0;
121900017755,A800907847;39510032;10;0;
031500269116,A800907805;45367192;10;0;
120800255075,A800907902;42636349;10;0;
196800028260,0358969343;30228135;20;0;
031500269113,0358969344;45367190;20;0;
031500269428,0358969349;45367505;20;0;
120500159022,A800908186;37229459;10;0;
031500269532,0358969358;45367609;20;0;
031500269110,A800908306;45367187;10;0;
031500269540,A800908398;45367617;10;0;
031500269865,A800908437;45367941;10;0;
031500269483,0358969365;45367560;20;0;
251500064757,A800908681;14463427;10;0;
251600097548,A800908699;14597680;10;0;
183000108515,0358969377;5984489;20;0;
180200049708,0358969378;21249378;20;0;
031500269092,A800908788;45367169;10;0;
031500270038,A800908796;45368115;10;0;
280100133023,0358969392;41032327;20;0;
031500269979,0358969405;45368056;20;0;
031500269532,A800909352;45367609;10;0;
031500269472,0358969449;45367549;20;0;
186800687630,0358969450;5682703;20;0;
031500269483,A800909425;45367560;10;0;
031500269120,0358969452;45367197;20;0;
031500269130,0358969456;45367207;20;0;
090100259452,0358969457;39384256;20;0;
280100133001,0358969461;41032305;20;0;
183000108515,A800909564;5984489;10;0;
180200049708,A800909556;21249378;10;0;
180300039620,0358969467;21339328;20;0;
031500269591,0358969473;45367668;20;0;
031500269488,A800909645;45367565;10;0;
280100133023,A800909687;41032327;10;0;
031500269432,0358969486;45367509;20;0;
182600099476,0358969483;4483508;20;0;
031500269979,A800909750;45368056;10;0;
031500269472,A800910191;45367549;10;0;
185000173462,0358969523;37733835;20;0;
280100133040,0358969530;41032343;20;0;
031500269627,0358969534;45367703;20;0;
170800007052,0358969537;41103567;20;0;
280100133001,A800910426;41032305;10;0;
090100259452,A800910400;39384256;10;0;
171000001516,0358969538;43901516;20;0;
120500159025,0358969539;37229461;20;0;
186800687630,A800910507;5682703;10;0;
031500269120,A800910531;45367197;10;0;
180300039620,A800910638;21339328;10;0;
184300188415,0358969549;38660383;20;0;
031500269591,A800910670;45367668;10;0;
031500269870,0358969554;45367947;20;0;
182600099476,A800910735;4483508;10;0;
031500270042,0358969555;45368119;20;0;
031500269832,0358969556;45367909;20;0;
031500269432,A800910939;45367509;10;0;
170400061746,0358969573;28862886;20;0;
120900174032,0358969576;825067476;20;0;
280100133040,A800911244;41032343;10;0;
170800007073,0358969588;41103588;20;0;
251700046159,0358969587;14645510;20;0;
031500269091,0358969590;45367168;20;0;
185000173462,A800911309;37733835;10;0;
031500269568,0358969600;45367645;20;0;
031500269627,A800911383;45367703;10;0;
170800007052,A800911414;41103567;10;0;
120500159025,A800911422;37229461;10;0;
031500269105,0358969612;45367181;20;0;
180600027109,0358969616;21727051;20;0;
031500269392,0358969617;45367469;20;0;
031500269590,0358969620;45367667;20;0;
184300188415,A800911498;38660383;10;0;
181200042961,0358969623;27439700;20;0;
031500270042,A800911537;45368119;10;0;
186300735181,0358969632;38911452;20;0;
031500269832,A800911626;45367909;10;0;
031500269870,A800911634;45367947;10;0;
031500269426,0358969634;45367502;20;0;
186000135192,0358969638;40212930;20;0;
170400061746,A800911838;28862886;10;0;
120900174032,A800911820;825067476;10;0;
182000001698,0358969662;41901693;20;0;
251700046159,A800911977;14645510;10;0;
170800007073,A800911985;41103588;10;0;
031500269091,A800912151;45367168;10;0;
031500269568,A800912208;45367645;10;0;
186000135235,0358969680;40212972;20;0;
031500269485,0358969682;45367561;20;0;
031500269105,A800912363;45367181;10;0;
031500269392,A800912371;45367469;10;0;
180600027109,A800912509;21727051;10;0;
120600176602,0358969710;820156351;20;0;
031500269590,A800912567;45367667;10;0;
180400038508,0358969719;21938411;20;0;
181200042961,A800912703;27439700;10;0;
193900035215,0358969726;28635059;20;0;
186300735181,A800912795;38911452;10;0;
031500269426,A800912800;45367502;10;0;
186000135192,A800912907;40212930;10;0;
184300188416,0358969731;38660385;20;0;
180100058580,0358969732;20357923;20;0;
031500270011,0358969740;45368088;20;0;
120900174108,0358969742;825067551;20;0;
031500269586,0358969751;45367662;20;0;
182000001698,A800913369;41901693;10;0;
031500269580,0358969763;45367657;20;0;
208900004553,0358969769;34334426;20;0;
186000135235,A800913555;40212972;10;0;
031500269485,A800913628;45367561;10;0;
031500269126,0358969776;45367202;20;0;
208800044925,0358969790;27944495;20;0;
120600176602,A800913872;820156351;10;0;
193900035215,A800913911;28635059;10;0;
180400038508,A800914006;21938411;10;0;
121900017768,0358969823;39510046;20;0;
193600018301,0358969827;22318318;20;0;
184300188416,A800914145;38660385;10;0;
180100058580,A800914195;20357923;10;0;
031500270020,0358969842;45368097;20;0;
209100003437,0358969857;40703330;20;0;
031500270011,A800914307;45368088;10;0;
120900174108,A800914292;825067551;10;0;
188200021562,0358969856;7427778;20;0;
031500269586,A800914323;45367662;10;0;
031500269580,A800914543;45367657;10;0;
188800207463,0358969867;40407802;20;0;
184300188408,0358969868;38660377;20;0;
208900004553,A800914755;34334426;10;0;
179200076347,0358969877;18164090;20;0;
185000173463,0358969890;37733836;20;0;
120600176612,0358969889;820156361;20;0;
121900017768,A800915141;39510046;10;0;
193600018301,A800915159;22318318;10;0;
184300188410,0358969908;38660379;20;0;
193000027876,0358969911;31227708;20;0;
031500269569,0358969912;45367646;20;0;
031500270020,A800915329;45368097;10;0;
194200026638,0358969918;27526389;20;0;
031500269588,0358969920;45367665;20;0;
188200021562,A800915515;7427778;10;0;
209100003437,A800915531;40703330;10;0;
171000001518,0358969926;43901518;20;0;
121000190532,0358969927;41406565;20;0;
020700055895,0358969930;26842293;20;0;
184200094707,0358969935;6178223;20;0;
188800207463,A800915646;40407802;10;0;
184300188408,A800915670;38660377;10;0;
252300035881,0358969956;24735756;20;0;
031500269089,0358969968;45367166;20;0;
193100050518,0358969965;29149906;20;0;
031500269395,0358969972;45367471;20;0;
031500269108,0358969973;45367185;20;0;
208900004552,0358969970;34334425;20;0;
179200076347,A800915832;18164090;10;0;
185000173463,A800915905;37733836;10;0;
196200062406,0358969978;28243135;20;0;
193000027876,A800916121;31227708;10;0;
184300188410,A800916139;38660379;10;0;
186600071673,0358970001;6050519;20;0;
031500269569,A800916197;45367646;10;0;
194200026638,A800916244;27526389;10;0;
186000135218,0358970005;40212956;20;0;
186000135210,0358970007;40212948;20;0;
120900174097,0358970009;825067540;20;0;
120412228751,0358970019;36796015;20;0;
170300037462,A800916375;11334307;10;0;
121000190532,A800916391;41406565;10;0;
171000001518,A800916406;43901518;10;0;
020700055895,A800916448;26842293;10;0;
031500270030,0358970024;45368107;20;0;
184200094707,A800916511;6178223;10;0;
252300035881,A800916600;24735756;10;0;
208900004552,A800916684;34334425;10;0;
193100050518,A800916642;29149906;10;0;
031500269089,A800916650;45367166;10;0;
031500269395,A800916668;45367471;10;0;
183200196900,0358970037;4992242;20;0;
186000135219,0358970040;40212957;20;0;
031500269108,A800916707;45367185;10;0;
196200062407,0358970046;28243136;20;0;
196200062406,A800916749;28243135;10;0;
193900035213,0358970047;28635058;20;0;
290100034029,A800916757;33034031;10;0;
186000135231,0358970052;40212969;20;0;
181200042968,0358970054;27439707;20;0;
182200002917,0358970061;43002912;20;0;
186600071673,A800916935;6050519;10;0;
186000135218,A800916977;40212956;10;0;
120900174097,A800917088;825067540;10;0;
186000135210,A800917185;40212948;10;0;
121300223375,0358970092;41524701;20;0;
031500269577,0358970096;45367653;20;0;
120412228751,A800917282;36796015;10;0;
186000135259,0358970097;40212997;20;0;
181200042972,0358970101;27439711;20;0;
186000135219,A800917575;40212957;10;0;
183200196900,A800917541;4992242;10;0;
196200062407,A800917630;28243136;10;0;
193900035213,A800917656;28635058;10;0;
183900163837,0358970129;39913908;20;0;
186000135231,A800917703;40212969;10;0;
181800892909,0358970133;4880087;20;0;
189800133515,0358970134;43414302;20;0;
181200042968,A800917711;27439707;10;0;
182200002917,A800917737;43002912;10;0;
120800255096,0358970143;42636370;20;0;
199900013253,0358970144;31313038;20;0;
121300223375,A800917931;41524701;10;0;
031500269577,A800917957;45367653;10;0;
179200076348,0358970157;18164091;20;0;
186000135259,A800918115;40212997;10;0;
252000063037,0358970162;20262737;20;0;
230300001500,0358970164;42901498;20;0;
195400034821,0358970167;30635058;20;0;
181200042972,A800918220;27439711;10;0;
120900174262,0358970182;825067706;20;0;
250400135960,0358970190;13456138;20;0;
170800007072,0358970193;41103587;20;0;
250100062016,0358970194;13161735;20;0;
170400061742,0358970197;28862882;20;0;
170800007070,A800918393;41103585;10;0;
183900163837,A800918416;39913908;10;0;
181800892909,A800918458;4880087;10;0;
189800133515,A800918490;43414302;10;0;
184300188412,0358970211;38660381;20;0;
183900163839,0358970214;39913910;20;0;
121500103203,0358970215;46003252;20;0;
209100003435,0358970217;40703328;20;0;
120800255096,A800918628;42636370;10;0;
199900013253,A800918652;31313038;10;0;
209200003357,0358970234;41303592;20;0;
280100132950,0358970231;41032253;20;0;
185000173465,0358970229;37733837;20;0;
183000108510,0358970236;5984485;20;0;
179200076348,A800918937;18164091;10;0;
252000063037,A800918961;20262737;10;0;
195400034821,A800919006;30635058;10;0;
180900101737,0358970245;22841193;20;0;
120900174262,A800919129;825067706;10;0;
250400135960,A800919195;13456138;10;0;
120412228781,0358970262;36796045;20;0;
170800007072,A800919226;41103587;10;0;
254700089387,0358970264;8469149;20;0;
250100062016,A800919268;13161735;10;0;
120600176600,0358970267;820156349;20;0;
280100132980,0358970276;41032283;20;0;
170400061742,A800919331;28862882;10;0;
183900163839,A800919496;39913910;10;0;
184300188412,A800919488;38660381;10;0;
120600176585,0358970288;820156333;20;0;
209100003435,A800919519;40703328;10;0;
120412228757,0358970299;36796020;20;0;
280100132950,A800919713;41032253;10;0;
209200003357,A800919721;41303592;10;0;
181100036351,0358970304;26436371;20;0;
120800255090,0358970302;42636365;20;0;
185000173465,A800919739;37733837;10;0;
183000108510,A800919755;5984485;10;0;
180400038509,0358970308;21938412;20;0;
186000135239,0358970312;40212977;20;0;
280100132892,0358970316;41032196;20;0;
186000135211,0358970314;40212949;20;0;
180900101737,A800919836;22841193;10;0;
186300735185,0358970328;38911456;20;0;
121900017757,0358970332;39510035;20;0;
120600176586,0358970331;820156335;20;0;
254700089387,A800919983;8469149;10;0;
120600176600,A800920065;820156349;10;0;
196200062410,0358970344;28243139;20;0;
280100132980,A800920201;41032283;10;0;
120900174033,0358970353;825067477;20;0;
181200042963,0358970354;27439702;20;0;
186000135223,0358970361;40212961;20;0;
170800007071,A800920390;41103586;10;0;
120412228757,A800920502;36796020;10;0;
120800255090,A800920497;42636365;10;0;
209100003438,0358970380;40703331;20;0;
181100036351,A800920586;26436371;10;0;
180400038509,A800920594;21938412;10;0;
280100132913,0358970384;41032217;20;0;
280100132892,A800920675;41032196;10;0;
186000135211,A800920667;40212949;10;0;
186000135239,A800920706;40212977;10;0;
280100132916,0358970391;41032219;20;0;
208800044948,0358970389;27944518;20;0;
186300735185,A800920803;38911456;10;0;
121500103205,0358970395;46003253;20;0;
181200042976,0358970397;27439715;20;0;
120600176586,A800920887;820156335;10;0;
121900017757,A800920976;39510035;10;0;
120900174038,0358970399;825067481;20;0;
250900049685,0358970400;13949252;20;0;
195000078430,0358970409;29336817;20;0;
120900174033,A800921207;825067477;10;0;
171000001517,0358970411;43901517;20;0;
181200042963,A800921176;27439702;10;0;
186000135223,A800921215;40212961;10;0;
209100003438,A800921370;40703331;10;0;
120600176588,0358970441;820156337;20;0;
182200002915,0358970447;43002910;20;0;
121900017761,0358970451;39510039;20;0;
280100132891,0358970450;41032195;20;0;
280100132913,A800921443;41032217;10;0;
120900174049,0358970459;825067492;20;0;
120900174118,0358970461;825067561;20;0;
208800044948,A800921516;27944518;10;0;
121500103205,A800921532;46003253;10;0;
280100132916,A800921540;41032219;10;0;
209000005540,0358970471;41205535;20;0;
187800058818,0358970474;22557881;20;0;
181200042976,A800921655;27439715;10;0;
183000108513,0358970479;5984488;20;0;
120900174038,A800921697;825067481;10;0;
250900049685,A800921710;13949252;10;0;
208900004556,0358970483;34334428;20;0;
195000078430,A800921809;29336817;10;0;
054207036341,0358970487;10435653;20;0;
171000001517,A800921817;43901517;10;0;
254700089390,0358970491;8469152;20;0;
209000005558,0358970497;41205552;20;0;
208900004570,0358970501;34334442;20;0;
120600176588,A800922091;820156337;10;0;
182200002915,A800922164;43002910;10;0;
209000005541,0358970521;41205536;20;0;
121900017761,A800922148;39510039;10;0;
280100132891,A800922172;41032195;10;0;
120322145751,0358970524;38014642;20;0;
120900174118,A800922295;825067561;10;0;
120900174049,A800922350;825067492;10;0;
185000173466,0358970536;37733838;20;0;
280100132977,0358970542;41032280;20;0;
183000108509,0358970545;5984483;20;0;
209000005540,A800922431;41205535;10;0;
209000005559,0358970550;41205553;20;0;
187800058818,A800922588;22557881;10;0;
120412228759,0358970557;36796022;20;0;
183000108513,A800922601;5984488;10;0;
208900004556,A800922651;34334428;10;0;
209000005539,0358970567;41205533;20;0;
120322145750,0358970572;38014641;20;0;
254700089390,A800922732;8469152;10;0;
208900004555,0358970578;34334427;20;0;
204200126386,0358970580;38814395;20;0;
208900004570,A800922863;34334442;10;0;
208500030150,0358970594;33629503;20;0;
186000135209,0358970598;40212947;20;0;
209000005541,A800922978;41205536;10;0;
120322145751,A800923005;38014642;10;0;
280100132899,0358970614;41032202;20;0;
196200062411,0358970619;28243140;20;0;
186000135225,0358970620;40212962;20;0;
185000173466,A800923186;37733838;10;0;
280100132977,A800923194;41032280;10;0;
183000108509,A800923217;5984483;10;0;
196100051018,0358970624;28350790;20;0;
209000005559,A800923241;41205553;10;0;
209200003359,0358970625;41303595;20;0;
209000005542,0358970629;41205537;20;0;
196800028261,0358970641;30228136;20;0;
120412228759,A800923479;36796022;10;0;
196200062409,0358970649;28243138;20;0;
186000135212,0358970651;40212950;20;0;
209000005545,0358970654;41205539;20;0;
120322145750,A800923631;38014641;10;0;
209000005539,A800923649;41205533;10;0;
184300188409,0358970661;38660378;20;0;
280100132906,0358970663;41032209;20;0;
208900004555,A800923712;34334427;10;0;
208800044932,0358970666;27944502;20;0;
204200126386,A800923746;38814395;10;0;
208500030150,A800923788;33629503;10;0;
186000135209,A800923801;40212947;10;0;
230100181030,0358970678;820473872;20;0;
209100003442,A800923843;40703336;10;0;
280100132918,0358970682;41032221;20;0;
186000135216,0358970689;40212953;20;0;
050800016103,0358970692;30515952;20;0;
186000135225,A800924001;40212962;10;0;
208800044926,0358970693;27944496;20;0;
280100132899,A800924019;41032202;10;0;
196200062411,A800924027;28243140;10;0;
209000005542,A800924069;41205537;10;0;
209200003359,A800924085;41303595;10;0;
208900004568,0358970695;34334440;20;0;
196100051018,A800924093;28350790;10;0;
209100003457,0358970709;40703350;20;0;
196200062409,A800924247;28243138;10;0;
196800028261,A800924271;30228136;10;0;
121900017759,0358970713;39510037;20;0;
186000135212,A800924263;40212950;10;0;
121500103206,0358970724;46003255;20;0;
209000005545,A800924344;41205539;10;0;
186000135257,0358970727;40212995;20;0;
280100132893,0358970740;41032197;20;0;
280100132906,A800924433;41032209;10;0;
184300188409,A800924441;38660378;10;0;
280100132927,0358970753;41032230;20;0;
208800044932,A800924548;27944502;10;0;
185000173472,0358970758;37733845;20;0;
230100181030,A800924598;820473872;10;0;
280100132918,A800924807;41032221;10;0;
050800016103,A800924904;30515952;10;0;
186000135216,A800924912;40212953;10;0;
209000005562,0358970773;41205557;20;0;
208800044926,A800925023;27944496;10;0;
204000178289,0358970782;37433091;20;0;
120900174045,0358970783;825067488;20;0;
208900004568,A800925073;34334440;10;0;
209100003457,A800925358;40703350;10;0;
121900017759,A800925489;39510037;10;0;
179200076349,0358970822;18164092;20;0;
186000135257,A800925659;40212995;10;0;
121500103206,A800925683;46003255;10;0;
193900035217,0358970828;28635061;20;0;
280100132893,A800925730;41032197;10;0;
280100132927,A800925811;41032230;10;0;
209200003358,0358970837;41303593;20;0;
208900004565,0358970849;34334437;20;0;
185000173472,A800925984;37733845;10;0;
209000005555,0358970846;41205549;20;0;
208900004557,0358970860;34334429;20;0;
209000005562,A800926184;41205557;10;0;
280100132986,0358970867;41032289;20;0;
120900174045,A800926249;825067488;10;0;
120500159032,0358970879;37229469;20;0;
185000173467,0358970883;37733839;20;0;
120900174091,0358970885;825067535;20;0;
206800003011,0358970889;41702887;20;0;
209000005543,0358970905;41205538;20;0;
181200042967,0358970915;27439706;20;0;
183000108532,0358970916;5984507;20;0;
179200076349,A800926540;18164092;10;0;
031500270152,0358970921;45368229;20;0;
193900035217,A800926558;28635061;10;0;
280100132902,0358970930;41032206;20;0;
209200003358,A800926817;41303593;10;0;
208900004565,A800926841;34334437;10;0;
204000178282,0358970950;37433085;20;0;
104200035288,0358970948;28734958;20;0;
209000005555,A800926859;41205549;10;0;
280100132986,A800927122;41032289;10;0;
100600041272,0358970974;25841698;20;0;
120500159032,A800927211;37229469;10;0;
185000173467,A800927326;37733839;10;0;
183300182297,0358970978;39024303;20;0;
120900174091,A800927334;825067535;10;0;
103400068969,0358970984;12165763;20;0;
206800003011,A800927423;41702887;10;0;
206800003005,0358970992;41702880;20;0;
250200086868,0358970998;13255447;20;0;
186000135265,0358971001;40213002;20;0;
209000005543,A800927601;41205538;10;0;
103400068977,0358971008;12165771;20;0;
181200042967,A800927693;27439706;10;0;
031500270152,A800927724;45368229;10;0;
183000108532,A800927740;5984507;10;0;
280100132902,A800927790;41032206;10;0;
186000135215,0358971012;40212952;20;0;
206800003010,A800927839;41702886;10;0;
208800044941,0358971016;27944511;20;0;
186000135241,0358971018;40212979;20;0;
104200035288,A800927994;28734958;10;0;
100600041272,A800928550;25841698;10;0;
186000135230,0358971057;40212968;20;0;
280100132919,0358971064;41032222;20;0;
183300182297,A800928623;39024303;10;0;
103400068999,0358971066;12165793;20;0;
103400068969,A800928649;12165763;10;0;
186000135265,A800928699;40213002;10;0;
280100132915,0358971076;41032218;20;0;
206800003005,A800928770;41702880;10;0;
100300035167,0358971084;23132253;20;0;
250200086868,A800928869;13255447;10;0;
103400068977,A800928877;12165771;10;0;
186000135215,A800928958;40212952;10;0;
204200126385,0358971102;38814393;20;0;
208800044927,0358971103;27944497;20;0;
186000135241,A800929108;40212979;10;0;
280100132928,0358971100;41032231;20;0;
208800044941,A800929132;27944511;10;0;
186300735183,0358971108;38911455;20;0;
031500269397,0358971113;45367473;20;0;
120412228762,0358971124;36796026;20;0;
031500269398,0358971127;45367475;20;0;
209200003355,0358971134;41303590;20;0;
021500016759,0358971138;31616569;20;0;
208200020932,0358971139;35315316;20;0;
186000135230,A800929564;40212968;10;0;
209000005546,0358971154;41205540;20;0;
103400068999,A800929629;12165793;10;0;
280100132919,A800929637;41032222;10;0;
280100132915,A800929695;41032218;10;0;
120900174048,0358971160;825067491;20;0;
031500269408,0358971165;45367485;20;0;
280200038362,0358971169;35638363;20;0;
100300035167,A800929792;23132253;10;0;
031500269403,0358971172;45367480;20;0;
280100132928,A800929988;41032231;10;0;
204200126385,A800930010;38814393;10;0;
208800044927,A800930036;27944497;10;0;
031500269413,0358971182;45367490;20;0;
183000108508,0358971183;5984482;20;0;
196800028265,0358971187;30228139;20;0;
186300735183,A800930191;38911455;10;0;
031500269397,A800930230;45367473;10;0;
208800044928,0358971196;27944498;20;0;
280100132910,0358971200;41032213;20;0;
031500269418,0358971203;45367495;20;0;
208600030180,0358971201;33730081;20;0;
208600030183,0358971202;33730085;20;0;
120412228762,A800930345;36796026;10;0;
209200003355,A800930418;41303590;10;0;
031500269398,A800930426;45367475;10;0;
021500016759,A800930442;31616569;10;0;
208200020932,A800930450;35315316;10;0;
209000005546,A800930701;41205540;10;0;
031500269419,0358971239;45367496;20;0;
100600041270,0358971245;25841696;20;0;
120900174048,A800930882;825067491;10;0;
100600041281,0358971252;25841707;20;0;
031500269408,A800930963;45367485;10;0;
280200038362,A800930989;35638363;10;0;
031500269421,0358971258;45367498;20;0;
251500064773,0358971259;14463443;20;0;
031500269423,0358971263;45367500;20;0;
100600041273,0358971271;25841699;20;0;
120600176596,A800931228;820156345;10;0;
181200042965,0358971276;27439703;20;0;
100600041286,0358971274;25841711;20;0;
031500269403,A800931171;45367480;10;0;
103400068970,0358971273;12165765;20;0;
031500269515,0358971277;45367591;20;0;
183000108508,A800931430;5984482;10;0;
031500269413,A800931448;45367490;10;0;
208800044939,0358971288;27944509;20;0;
208800044928,A800931480;27944498;10;0;
208600030183,A800931545;33730085;10;0;
031500269418,A800931587;45367495;10;0;
280100132910,A800931595;41032213;10;0;
208600030180,A800931618;33730081;10;0;
031500269522,0358971293;45367599;20;0;
209000005561,0358971296;41205556;20;0;
031500269419,A800931773;45367496;10;0;
209100003445,0358971306;40703338;20;0;
031500269528,A800931804;45367605;10;0;
104000123990,0358971312;12276248;20;0;
031500269421,A800931901;45367498;10;0;
251500064773,A800932169;14463443;10;0;
031500269423,A800932208;45367500;10;0;
031500269529,0358971340;45367606;20;0;
181200042965,A800932266;27439703;10;0;
031500269515,A800932313;45367591;10;0;
151600009450,0358971359;42109455;20;0;
209000005548,0358971357;41205542;20;0;
186000135217,0358971362;40212955;20;0;
031500269522,A800932397;45367599;10;0;
121800011562,0358971365;39411552;20;0;
208800044939,A800932444;27944509;10;0;
183800176539,0358971383;8698126;20;0;
160300011597,0358971381;40811595;20;0;
181600005347,0358971387;34824949;20;0;
209100003445,A800932779;40703338;10;0;
100600041270,A800932761;25841696;10;0;
120200188638,0358971385;819683673;20;0;
100600041281,A800932737;25841707;10;0;
100600041286,A800932787;25841711;10;0;
204200126387,0358971394;38814396;20;0;
160100375268,0358971402;43256835;20;0;
031500269529,A800932907;45367606;10;0;
100600041273,A800932965;25841699;10;0;
103400068970,A800932915;12165765;10;0;
031500269399,0358971424;45367476;20;0;
183900163842,0358971422;39913913;20;0;
151600009450,A800933092;42109455;10;0;
160100375269,0358971425;43256836;20;0;
206800003007,0358971433;41702882;20;0;
186000135217,A800933181;40212955;10;0;
031500269411,0358971437;45367488;20;0;
031500269981,0358971439;45368058;20;0;
121800011562,A800933254;39411552;10;0;
280100132920,0358971442;41032223;20;0;
186000135260,0358971452;40212998;20;0;
104000123990,A800933458;12276248;10;0;
183800176539,A800933482;8698126;10;0;
160100375343,0358971458;43256910;20;0;
104000123988,A800933490;12276246;10;0;
151100009743,0358971462;36409746;20;0;
151100009745,0358971464;36409747;20;0;
160300011597,A800933571;40811595;10;0;
181600005347,A800933602;34824949;10;0;
204200126387,A800933652;38814396;10;0;
184200094708,0358971475;6178225;20;0;
208800044923,0358971477;27944493;20;0;
160100375268,A800933791;43256835;10;0;
208800044929,0358971478;27944499;20;0;
280100132925,0358971484;41032228;20;0;
031500269527,0358971487;45367603;20;0;
120900174029,0358971490;825067472;20;0;
031500269399,A800934137;45367476;10;0;
160100375269,A800934187;43256836;10;0;
160300011640,0358971494;40811638;20;0;
208900004559,0358971493;34334431;20;0;
150600027746,0358971501;28027327;20;0;
183900163842,A800934200;39913913;10;0;
031500269405,0358971505;45367481;20;0;
206800003007,A800934404;41702882;10;0;
031500269981,A800934454;45368058;10;0;
193000027881,0358971513;31227713;20;0;
010200099327,0358971521;11877096;20;0;
120200188638,A800934535;819683673;10;0;
120100176662,0358971526;819576436;20;0;
186000135260,A800934551;40212998;10;0;
031500269462,0358971532;45367539;20;0;
150200695079,0358971531;17290015;20;0;
151100009745,A800934608;36409747;10;0;
160100375343,A800934593;43256910;10;0;
151100009743,A800934658;36409746;10;0;
102720065751,0358971534;12455513;20;0;
103400069000,0358971550;12165795;20;0;
031500269519,0358971553;45367596;20;0;
209100003458,0358971555;40703351;20;0;
160300011655,0358971557;40811652;20;0;
031500269416,0358971556;45367492;20;0;
208800044929,A800934810;27944499;10;0;
208800044923,A800934828;27944493;10;0;
280100132925,A800934878;41032228;10;0;
184200094708,A800934844;6178225;10;0;
031500269527,A800934917;45367603;10;0;
120900174029,A800934933;825067472;10;0;
160300011640,A800934941;40811638;10;0;
160300011661,0358971568;40811659;20;0;
151600009507,0358971569;42109511;20;0;
208900004559,A800935002;34334431;10;0;
204200126389,0358971573;38814398;20;0;
160100375413,0358971575;43256980;20;0;
150600027746,A800935078;28027327;10;0;
031500269405,A800935222;45367481;10;0;
193000027881,A800935298;31227713;10;0;
010200099327,A800935337;11877096;10;0;
120412228792,0358971598;36796056;20;0;
031500269516,0358971599;45367592;20;0;
160100375439,0358971601;43257006;20;0;
209100003456,0358971602;40703349;20;0;
120100176662,A800935418;819576436;10;0;
031500269462,A800935442;45367539;10;0;
150200695079,A800935434;17290015;10;0;
104000123996,0358971603;12276253;20;0;
102720065751,A800935450;12455513;10;0;
103400068995,0358971606;12165789;20;0;
031500269519,A800935662;45367596;10;0;
151500014981,0358971614;42207469;20;0;
103400069000,A800935751;12165795;10;0;
209100003458,A800935785;40703351;10;0;
031500269416,A800935793;45367492;10;0;
160300011655,A800935824;40811652;10;0;
101800127957,0358971619;11991561;20;0;
031500269583,0358971621;45367660;20;0;
160300011682,0358971631;40811680;20;0;
204200126389,A800936121;38814398;10;0;
180900101741,0358971646;22841198;20;0;
120500159026,0358971642;37229462;20;0;
100600041275,0358971654;25841700;20;0;
160100375413,A800936252;43256980;10;0;
031500269530,0358971662;45367607;20;0;
250900049677,0358971665;13949245;20;0;
252300035867,0358971666;24735741;20;0;
103400068972,0358971678;12165767;20;0;
100600041279,0358971682;25841705;20;0;
120412228792,A800936448;36796056;10;0;
031500269516,A800936464;45367592;10;0;
104000123996,A800936553;12276253;10;0;
160100375439,A800936545;43257006;10;0;
209100003456,A800936579;40703349;10;0;
280100133532,0358971690;41032836;20;0;
100600041312,0358971694;25841738;20;0;
103400068995,A800936595;12165789;10;0;
100600041287,0358971696;25841712;20;0;
031500269415,0358971699;45367491;20;0;
280100132917,0358971712;41032220;20;0;
151500014981,A800936692;42207469;10;0;
031500269583,A800936731;45367660;10;0;
151500014942,0358971717;42207430;20;0;
150200695041,0358971734;17289977;20;0;
120500159026,A800936846;37229462;10;0;
208900004567,0358971741;34334439;20;0;
150400073820,0358971744;11571280;20;0;
031500269400,0358971742;45367477;20;0;
180900101741,A800936951;22841198;10;0;
160100375270,0358971753;43256837;20;0;
031500269525,0358971754;45367601;20;0;
150400073821,0358971757;11571281;20;0;
250900049677,A800937143;13949245;10;0;
252300035867,A800937151;24735741;10;0;
100600041275,A800937127;25841700;10;0;
204200126391,0358971760;38814400;20;0;
100600041279,A800937208;25841705;10;0;
103400068972,A800937240;12165767;10;0;
280100133532,A800937410;41032836;10;0;
151100009746,0358971785;36409748;20;0;
100600041287,A800937452;25841712;10;0;
100600041312,A800937436;25841738;10;0;
